Date,NB_Article_Count,NB_Positive_Count,NB_Negative_Count,NB_Neutral_Count,NB_Positive_Ratio,NB_Negative_Ratio,NB_Neutral_Ratio,NB_Net_Sentiment,NB_Net_Sentiment_Ratio,NB_negative_Mean_Proba,NB_neutral_Mean_Proba,NB_positive_Mean_Proba
2004-10-25,3,3,0,0,1.0,0.0,0.0,3,1.0,0.006522026833694977,0.18262464738927364,0.8108533257770315
2004-10-27,1,0,0,1,0.0,0.0,1.0,0,0.0,0.012120407468924416,0.8024459713729049,0.18543362115817233
2004-11-04,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0034848727724517635,0.381783410751207,0.6147317164763411
2004-11-15,1,1,0,0,1.0,0.0,0.0,1,1.0,0.028772800968500503,0.23322036213227074,0.7380068368992303
2004-12-10,1,1,0,0,1.0,0.0,0.0,1,1.0,0.008261801777544962,0.29965389194233416,0.6920843062801222
2005-01-11,2,1,0,1,0.5,0.0,0.5,1,0.5,0.00569472985114534,0.3532522269331646,0.6410530432156898
2005-01-12,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0045869746546111905,0.8665381237485431,0.1288749015968442
2005-01-17,1,0,0,1,0.0,0.0,1.0,0,0.0,0.011075490453533081,0.6669563744701932,0.3219681350762751
2005-01-18,2,0,0,2,0.0,0.0,1.0,0,0.0,0.01132294004476975,0.6485301982417342,0.3401468617134953
2005-01-20,1,0,0,1,0.0,0.0,1.0,0,0.0,0.021562308847465003,0.5218849669703587,0.45655272418217746
2005-01-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.016708189433533326,0.36726150334284846,0.6160303072236184
2005-01-25,1,0,0,1,0.0,0.0,1.0,0,0.0,0.005616997001887958,0.7369530199913229,0.257429983006788
2005-02-07,1,1,0,0,1.0,0.0,0.0,1,1.0,0.01122418108581617,0.4132079534431872,0.5755678654709981
2005-02-22,1,1,0,0,1.0,0.0,0.0,1,1.0,0.011376563968822034,0.29692328543833046,0.6917001505928471
2005-02-28,2,2,0,0,1.0,0.0,0.0,2,1.0,0.00722904415948195,0.35993940838733224,0.6328315474531858
2005-03-05,2,2,0,0,1.0,0.0,0.0,2,1.0,0.010489805323375805,0.40184763995681094,0.5876625547198128
2005-03-08,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00349975666745449,0.05455406211672297,0.9419461812158232
2005-03-11,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0068911742570585775,0.651648101589746,0.34146072415319456
2005-03-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.012479271741317553,0.2741408936348663,0.7133798346238164
2005-03-23,1,1,0,0,1.0,0.0,0.0,1,1.0,0.018656582008660466,0.34662849149702285,0.6347149264943178
2005-04-15,1,1,0,0,1.0,0.0,0.0,1,1.0,0.008489398067112972,0.0715877752894582,0.9199228266434292
2005-04-29,1,0,0,1,0.0,0.0,1.0,0,0.0,0.011603806564497936,0.6131181133393587,0.37527808009614494
2005-05-16,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0051298391462934485,0.28758642136332274,0.7072837394903821
2005-05-18,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0010258068387117155,0.06250362388568365,0.936470569275604
2005-05-20,1,1,0,0,1.0,0.0,0.0,1,1.0,0.007677983024226824,0.058061310024096396,0.9342607069516767
2005-05-24,2,2,0,0,1.0,0.0,0.0,2,1.0,0.0015494776374829953,0.10490178931751301,0.8935487330450053
2005-06-03,1,0,0,1,0.0,0.0,1.0,0,0.0,0.008705807338861843,0.7160720747705704,0.27522211789056733
2005-06-06,2,2,0,0,1.0,0.0,0.0,2,1.0,0.0025803863590465456,0.45389489692778306,0.543524716713171
2005-06-07,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00046384188491758506,0.043925468543872755,0.955610689571209
2005-06-08,1,1,0,0,1.0,0.0,0.0,1,1.0,0.008515730505839685,0.21894800454663915,0.7725362649475223
2005-06-13,2,2,0,0,1.0,0.0,0.0,2,1.0,0.0072892577454804555,0.32546509950879354,0.6672456427457265
2005-06-27,1,1,0,0,1.0,0.0,0.0,1,1.0,0.008829460053072618,0.12211173736879724,0.8690588025781314
2005-06-28,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00033532936745248027,0.03267970984596126,0.9669849607865831
2005-07-06,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0007397005464748221,0.0677165960502885,0.9315437034032356
2005-07-14,2,2,0,0,1.0,0.0,0.0,2,1.0,0.002440635536408771,0.23358112532893252,0.7639782391346588
2005-07-15,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0004711570923123302,0.047022120959740815,0.9525067219479445
2005-07-26,1,1,0,0,1.0,0.0,0.0,1,1.0,0.005095089147712278,0.20525995893219504,0.7896449519200935
2005-08-02,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006493818248892924,0.3838884365303698,0.6096177452207384
2005-08-16,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00046113640528623704,0.038473466072997384,0.9610653975217195
2005-08-17,1,1,0,0,1.0,0.0,0.0,1,1.0,0.003283310539740911,0.04757214983120419,0.9491445396290534
2005-08-23,1,0,0,1,0.0,0.0,1.0,0,0.0,0.009484848179443837,0.6426768559352548,0.34783829588530063
2005-08-26,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0053222962470858715,0.2832348639022668,0.7114428398506468
2005-08-30,2,1,0,1,0.5,0.0,0.5,1,0.5,0.005987124603933948,0.39200100749023253,0.6020118679058346
2005-08-31,2,2,0,0,1.0,0.0,0.0,2,1.0,0.01917506220354202,0.33296966749910406,0.6478552702973535
2005-09-01,1,1,0,0,1.0,0.0,0.0,1,1.0,0.009126183412398447,0.1879523706537385,0.8029214459338617
2005-09-02,1,0,0,1,0.0,0.0,1.0,0,0.0,0.006496041879687356,0.661046044118802,0.33245791400150937
2005-09-06,1,1,0,0,1.0,0.0,0.0,1,1.0,0.010906344403166669,0.27832379133318363,0.7107698642636497
2005-09-07,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00811246334898818,0.14246487767457616,0.8494226589764369
2005-09-08,1,0,0,1,0.0,0.0,1.0,0,0.0,0.013161280194407831,0.6277496973826725,0.3590890224229199
2005-09-14,3,3,0,0,1.0,0.0,0.0,3,1.0,0.010468687976037854,0.27434318204131697,0.7151881299826449
2005-09-19,1,0,0,1,0.0,0.0,1.0,0,0.0,0.007123813338750041,0.5099259558088963,0.4829502308523552
2005-09-20,1,0,0,1,0.0,0.0,1.0,0,0.0,0.022296555000326665,0.49462718269440653,0.4830762623052676
2005-09-26,1,0,0,1,0.0,0.0,1.0,0,0.0,0.005757392719545804,0.5820776432399276,0.4121649640405267
2005-09-28,1,0,0,1,0.0,0.0,1.0,0,0.0,0.014329444324735456,0.5128941618487671,0.4727763938264978
2005-09-29,1,1,0,0,1.0,0.0,0.0,1,1.0,0.000558637876678225,0.07175004291171798,0.9276913192116026
2005-10-03,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0018370628267019436,0.13861287983659415,0.859550057336704
2005-10-04,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006670109283734491,0.05294874776874614,0.940381142947519
2005-10-12,1,0,0,1,0.0,0.0,1.0,0,0.0,0.012796370775452896,0.526352359689688,0.46085126953485933
2005-10-13,2,1,0,1,0.5,0.0,0.5,1,0.5,0.004990371128981065,0.35901722802613784,0.6359924008448814
2005-10-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0006079635286383963,0.1428898919243692,0.8565021445469897
2005-10-17,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00890354672140514,0.2458890679241441,0.7452073853544507
2005-10-24,2,2,0,0,1.0,0.0,0.0,2,1.0,0.009624791492597458,0.28497275288985513,0.7054024556175478
2005-10-28,1,1,0,0,1.0,0.0,0.0,1,1.0,0.005454107988818132,0.35872246397991264,0.6358234280312691
2005-10-31,1,0,0,1,0.0,0.0,1.0,0,0.0,0.008078579444220801,0.6291523362256095,0.3627690843301691
2005-11-03,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0006145335887148731,0.06281530829943499,0.936570158111849
2005-11-04,2,2,0,0,1.0,0.0,0.0,2,1.0,0.00227208217722669,0.1135759506864624,0.8841519671363123
2005-11-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004567829156124013,0.28424048675729385,0.7111916840865828
2005-11-22,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006060159121100611,0.20185531147679056,0.79208452940211
2005-11-25,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00994406201386801,0.37567673899466153,0.6143791989914695
2005-11-29,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0063315217467150445,0.7218561205113067,0.2718123577419798
2005-11-30,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00025776266546214327,0.05348935420549454,0.9462528831290418
2005-12-01,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006280874649544205,0.2240027102821619,0.769716415068291
2005-12-05,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006180549076416144,0.3435627043163596,0.6502567466072252
2005-12-07,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,2,0.6666666666666666,0.012159533177626747,0.33203647315307133,0.6558039936693012
2005-12-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.01847866267007596,0.16967112647333749,0.8118502108565854
2005-12-17,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0059572859028127175,0.6867785130550802,0.30726420104210594
2005-12-19,1,0,0,1,0.0,0.0,1.0,0,0.0,0.008418663961797497,0.6459031113303854,0.3456782247078166
2005-12-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0038969409779018895,0.18668086690191596,0.8094221921201831
2005-12-26,1,0,0,1,0.0,0.0,1.0,0,0.0,0.010387237508333737,0.5233826469158293,0.4662301155758359
2006-01-03,1,0,0,1,0.0,0.0,1.0,0,0.0,0.010618439611994492,0.6661228328144235,0.3232587275735833
2006-01-05,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004635454871432022,0.23849235300074365,0.7568721921278234
2006-01-07,1,1,0,0,1.0,0.0,0.0,1,1.0,0.005196117890119155,0.29052703609701247,0.7042768460128698
2006-01-10,1,0,0,1,0.0,0.0,1.0,0,0.0,0.010200779083486242,0.5007105046048969,0.48908871631161527
2006-01-11,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0033548855510231674,0.5250843669833767,0.47156074746560017
2006-01-12,1,0,0,1,0.0,0.0,1.0,0,0.0,0.010738976433475147,0.6481242585436688,0.3411367650228559
2006-01-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00807045438486089,0.2047891621855763,0.7871403834295623
2006-01-19,1,0,0,1,0.0,0.0,1.0,0,0.0,0.004495478174804721,0.5081445618080509,0.48735996001714305
2006-01-23,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006636594959885576,0.1460609025931408,0.8473025024469737
2006-01-31,1,1,0,0,1.0,0.0,0.0,1,1.0,0.013903967588891867,0.16451027727509807,0.821585755136009
2006-02-02,1,0,0,1,0.0,0.0,1.0,0,0.0,0.012903005630832654,0.5646902576057047,0.42240673676346446
2006-02-06,1,1,0,0,1.0,0.0,0.0,1,1.0,0.009553252544077686,0.42710441427657775,0.563342333179346
2006-02-07,1,1,0,0,1.0,0.0,0.0,1,1.0,0.012919536717103728,0.46020863091619657,0.5268718323666991
2006-02-08,1,0,0,1,0.0,0.0,1.0,0,0.0,0.018078895729611803,0.5572858552133121,0.42463524905707656
2006-02-09,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004714549721669789,0.33695420270128223,0.6583312475770488
2006-02-11,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004719637453877382,0.2987103626496612,0.6965699998964623
2006-02-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00040423556596925277,0.051156889729582294,0.9484388747044504
2006-02-15,2,1,0,1,0.5,0.0,0.5,1,0.5,0.006345658154179903,0.44086574540912093,0.5527885964366993
2006-02-17,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,2,0.6666666666666666,0.010087263294543613,0.43089359217423234,0.5590191445312237
2006-02-24,1,0,0,1,0.0,0.0,1.0,0,0.0,0.005209676959204832,0.887864442347439,0.10692588069335551
2006-02-27,1,0,0,1,0.0,0.0,1.0,0,0.0,0.011448290533052298,0.5205617089502341,0.4679900005167144
2006-03-01,2,1,0,1,0.5,0.0,0.5,1,0.5,0.011306918574369584,0.573270523111695,0.41542255831393576
2006-03-06,1,1,0,0,1.0,0.0,0.0,1,1.0,0.010743900398252786,0.48086342036305035,0.5083926792386974
2006-03-16,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0027290946300838684,0.8295043231814335,0.16776658218848314
2006-03-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.005235474207287265,0.11692254030095518,0.8778419854917578
2006-03-22,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004787459553954952,0.1334307117500049,0.8617818286960399
2006-03-23,1,0,0,1,0.0,0.0,1.0,0,0.0,0.008125707592250992,0.5110362985588701,0.48083799384887854
2006-03-24,1,0,0,1,0.0,0.0,1.0,0,0.0,0.01084399815248904,0.6868978323122509,0.30225816953525964
2006-03-27,1,0,0,1,0.0,0.0,1.0,0,0.0,0.006020231978197501,0.5312396580390006,0.46274010998280024
2006-03-28,1,1,0,0,1.0,0.0,0.0,1,1.0,0.015224945716317355,0.44373038531328696,0.541044668970396
2006-03-29,1,0,0,1,0.0,0.0,1.0,0,0.0,0.010614563464963997,0.5174504069941519,0.471935029540885
2006-03-30,2,2,0,0,1.0,0.0,0.0,2,1.0,0.006274637083758408,0.1905277213851081,0.8031976415311333
2006-04-05,2,2,0,0,1.0,0.0,0.0,2,1.0,0.005907694084684705,0.39995519321949585,0.5941371126958204
2006-04-06,2,1,0,1,0.5,0.0,0.5,1,0.5,0.0016778772210999428,0.31816101581990297,0.6801611069589966
2006-04-10,1,1,0,0,1.0,0.0,0.0,1,1.0,0.024204724249016516,0.3917625381848516,0.5840327375661317
2006-04-11,1,1,0,0,1.0,0.0,0.0,1,1.0,0.008768377351972275,0.1587968084338202,0.832434814214208
2006-04-13,1,1,0,0,1.0,0.0,0.0,1,1.0,0.007542032607028053,0.29606002959373545,0.6963979377992373
2006-04-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.009026972107842009,0.40962775358261994,0.5813452743095396
2006-04-17,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0027049724927184398,0.2150361597570494,0.7822588677502306
2006-04-18,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0066654932165338635,0.6422827365073189,0.3510517702761482
2006-04-20,1,0,0,1,0.0,0.0,1.0,0,0.0,0.014078606319623634,0.5344465709029605,0.45147482277741646
2006-04-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.021887853150528647,0.36505592071437826,0.6130562261350937
2006-04-24,1,1,0,0,1.0,0.0,0.0,1,1.0,0.016747622310168766,0.2395457559912392,0.7437066216985919
2006-04-25,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0060941373081149965,0.4824654248382306,0.5114404378536538
2006-04-27,2,2,0,0,1.0,0.0,0.0,2,1.0,0.00955695470201038,0.29966689567026694,0.6907761496277234
2006-05-02,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0284291396518252,0.38079987427852907,0.5907709860696443
2006-05-08,1,1,0,0,1.0,0.0,0.0,1,1.0,0.007969016210433619,0.42973614836049684,0.5622948354290686
2006-05-15,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,1,0.3333333333333333,0.005567664951137315,0.5208800132668528,0.4735523217820104
2006-05-16,2,2,0,0,1.0,0.0,0.0,2,1.0,0.009272110217898973,0.3503255898116183,0.6404022999704829
2006-05-17,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0006725404201969761,0.026002991394421065,0.9733244681853809
2006-05-19,1,1,0,0,1.0,0.0,0.0,1,1.0,0.012843206546070093,0.1456324154101254,0.8415243780438046
2006-05-24,1,1,0,0,1.0,0.0,0.0,1,1.0,0.012737505077749659,0.2805026085528748,0.7067598863693761
2006-05-25,2,2,0,0,1.0,0.0,0.0,2,1.0,0.0058688400307523765,0.2819964478188016,0.712134712150447
2006-05-26,1,1,0,0,1.0,0.0,0.0,1,1.0,0.013848943666557161,0.3326070015069487,0.6535440548264944
2006-05-29,1,1,0,0,1.0,0.0,0.0,1,1.0,0.017451228464318756,0.3130910285251697,0.6694577430105126
2006-06-01,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004557914546695243,0.2165806000487447,0.7788614854045603
2006-06-07,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0090563080133375,0.0950574946125364,0.8958861973741258
2006-06-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.012720867234283442,0.3614843033962321,0.6257948293694843
2006-06-15,1,1,0,0,1.0,0.0,0.0,1,1.0,0.014305339385384872,0.3457699546262315,0.639924705988384
2006-06-16,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00626165845348443,0.3512834713441713,0.6424548702023438
2006-06-20,1,1,0,0,1.0,0.0,0.0,1,1.0,0.010781669952823088,0.15120209327132245,0.838016236775853
2006-06-21,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0073682350219698,0.7223511953648121,0.2702805696132184
2006-06-22,2,1,0,1,0.5,0.0,0.5,1,0.5,0.007697089322964513,0.4550647661703038,0.5372381445067331
2006-06-27,2,2,0,0,1.0,0.0,0.0,2,1.0,0.0140984312487776,0.24423042011403587,0.7416711486371855
2006-06-29,1,0,0,1,0.0,0.0,1.0,0,0.0,0.008101083457631211,0.6978675628468898,0.29403135369547856
2006-07-06,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004564303585650034,0.2535288704953473,0.7419068259190019
2006-07-10,1,1,0,0,1.0,0.0,0.0,1,1.0,0.016708189433533326,0.36726150334284846,0.6160303072236184
2006-07-15,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0014953870046493787,0.054973126698613706,0.9435314862967353
2006-07-17,1,1,0,0,1.0,0.0,0.0,1,1.0,0.007405774016752255,0.11183006623702782,0.8807641597462184
2006-07-18,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00034132668140901497,0.04504804764078163,0.9546106256778127
2006-07-20,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006527229256459142,0.1427272663236143,0.8507455044199268
2006-07-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00017216029857367512,0.034084175070135475,0.9657436646312876
2006-07-24,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006503744992958439,0.4469406152900101,0.5465556397170303
2006-07-26,1,1,0,0,1.0,0.0,0.0,1,1.0,0.007002057330941984,0.25635555073224037,0.7366423919368177
2006-07-27,1,0,0,1,0.0,0.0,1.0,0,0.0,0.008202544301204151,0.6280852304353352,0.3637122252634616
2006-07-31,1,1,0,0,1.0,0.0,0.0,1,1.0,0.013541124121373543,0.4635404621624411,0.5229184137161851
2006-08-01,1,0,0,1,0.0,0.0,1.0,0,0.0,0.009710765879088598,0.8024000001804318,0.18788923394047805
2006-08-04,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004593061167664744,0.4511370675600277,0.5442698712723085
2006-08-07,3,3,0,0,1.0,0.0,0.0,3,1.0,0.00411606149336844,0.10982558722440276,0.8860583512822274
2006-08-08,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,2,0.6666666666666666,0.007016165859474784,0.3624622369978637,0.6305215971426623
2006-08-10,1,0,0,1,0.0,0.0,1.0,0,0.0,0.0075256343925238,0.5693531979747333,0.42312116763274255
2006-08-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0011277219496660335,0.20553764656413312,0.7933346314862008
2006-08-16,2,2,0,0,1.0,0.0,0.0,2,1.0,0.012371348633289161,0.2690901641344272,0.7185384872322838
2006-08-17,1,1,0,0,1.0,0.0,0.0,1,1.0,0.008730788192076094,0.292321987457727,0.6989472243501965
2006-08-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0071044577183482,0.2707092825589913,0.7221862597226612
2006-08-23,1,1,0,0,1.0,0.0,0.0,1,1.0,0.004946441546062382,0.14477167310878392,0.8502818853451535
2006-08-24,2,2,0,0,1.0,0.0,0.0,2,1.0,0.009245268573778925,0.3131603388928555,0.6775943925333658
2006-08-25,1,1,0,0,1.0,0.0,0.0,1,1.0,0.00530779751904145,0.37340388591687923,0.6212883165640779
2006-08-28,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0017666247888093404,0.13506683802515992,0.8631665371860312
2006-08-29,1,0,0,1,0.0,0.0,1.0,0,0.0,0.010721345006802663,0.6317564821985783,0.35752217279462056
2006-08-31,1,1,0,0,1.0,0.0,0.0,1,1.0,0.01253688906096948,0.1737171867394972,0.8137459241995366
2006-09-04,1,0,0,1,0.0,0.0,1.0,0,0.0,0.005711202095242592,0.7909584104390598,0.20333038746569687
2006-09-12,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0032724298057465817,0.1241803108122396,0.8725472593820144
2006-09-13,1,0,0,1,0.0,0.0,1.0,0,0.0,0.005748387236588815,0.6821693507293134,0.31208226203409706
2006-09-14,2,2,0,0,1.0,0.0,0.0,2,1.0,0.007492184395163398,0.31698762683134124,0.6755201887734961
2006-09-15,2,0,0,2,0.0,0.0,1.0,0,0.0,0.008510079085355737,0.6654593061443121,0.3260306147703324
2006-09-17,1,1,0,0,1.0,0.0,0.0,1,1.0,0.01600316600378396,0.33043631214444824,0.6535605218517688
2006-09-19,1,0,0,1,0.0,0.0,1.0,0,0.0,0.013786976047455832,0.5665916528078967,0.41962137114464754
2006-09-20,1,1,0,0,1.0,0.0,0.0,1,1.0,0.008345422142177277,0.42874781743324597,0.5629067604245775
2006-09-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.007001117677797434,0.4273907016398326,0.5656081806823698
2006-09-25,1,1,0,0,1.0,0.0,0.0,1,1.0,0.002748782004008789,0.18736442646018014,0.809886791535811
2006-09-29,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,1,0.3333333333333333,0.010712944512917539,0.5345107642997239,0.45477629118735924
2006-10-04,2,1,0,1,0.5,0.0,0.5,1,0.5,0.011573361034187352,0.44796886737331165,0.5404577715925007
2006-10-09,2,2,0,0,1.0,0.0,0.0,2,1.0,0.0078156501092096,0.34047784288934374,0.6517065070014472
2006-10-12,1,1,0,0,1.0,0.0,0.0,1,1.0,0.010639691098201818,0.1547530483404638,0.8346072605613347
2006-10-13,1,0,0,1,0.0,0.0,1.0,0,0.0,0.012751420236030016,0.5420486954442258,0.44519988431974333
2006-10-16,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,2,0.6666666666666666,0.01072617348133247,0.4856584528638435,0.5036153736548239
2006-10-17,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,2,0.6666666666666666,0.00961913596784183,0.38473056929942,0.6056502947327395
2006-10-18,1,0,0,1,0.0,0.0,1.0,0,0.0,0.005911497176878795,0.5986695247275864,0.39541897809553567
2006-10-20,1,1,0,0,1.0,0.0,0.0,1,1.0,0.01032109591143619,0.36747709144052676,0.6222018126480361
2006-10-21,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0006633939122522146,0.010013125280700716,0.9893234808070539
2006-10-24,1,1,0,0,1.0,0.0,0.0,1,1.0,0.008726810673263873,0.4037195485294739,0.5875536407972634
2006-10-26,2,0,0,2,0.0,0.0,1.0,0,0.0,0.011977378790753408,0.5843279277004229,0.4036946935088236
2006-10-27,2,2,0,0,1.0,0.0,0.0,2,1.0,0.008123086596927717,0.3237339841116941,0.6681429292913788
2006-10-31,3,2,0,1,0.6666666666666666,0.0,0.3333333333333333,2,0.6666666666666666,0.010864088426584243,0.5087276289764407,0.48040828259697527
2006-11-01,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0031421999265830274,0.22680261957907255,0.770055180494344
2006-11-07,1,1,0,0,1.0,0.0,0.0,1,1.0,0.012615913453085959,0.16924434932828286,0.81813973721863
2006-11-08,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0023857869106280664,0.06731467503244155,0.9302995380569307
2006-11-09,1,1,0,0,1.0,0.0,0.0,1,1.0,0.003122133979520103,0.23152676911856349,0.7653510969019179
2006-11-14,1,1,0,0,1.0,0.0,0.0,1,1.0,0.009822838119740577,0.3670947255464006,0.6230824363338598
2006-11-22,1,1,0,0,1.0,0.0,0.0,1,1.0,0.002555443871859356,0.17098690554630355,0.8264576505818384
2006-11-27,1,0,0,1,0.0,0.0,1.0,0,0.0,0.007829484237003276,0.6092666267836598,0.3829038889793368
2006-12-01,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0007643898886601529,0.023019606734264265,0.9762160033770756
2006-12-04,1,0,0,1,0.0,0.0,1.0,0,0.0,0.007940751103849,0.5413055025223105,0.4507537463738421
2006-12-08,1,0,0,1,0.0,0.0,1.0,0,0.0,0.003265661147170699,0.9278575671580974,0.06887677169473166
2006-12-18,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0047451452950565175,0.35432456639302595,0.640930288311918
2006-12-27,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006898211500344236,0.3118964238885074,0.6812053646111499
2006-12-28,1,1,0,0,1.0,0.0,0.0,1,1.0,0.030268479798886673,0.32450016326239073,0.6452313569387209
2006-12-29,1,0,0,1,0.0,0.0,1.0,0,0.0,0.02380122572475735,0.5704297695449609,0.40576900473028027
2006-12-30,1,0,0,1,0.0,0.0,1.0,0,0.0,0.006226914647818391,0.6664606406508102,0.32731244470137316
2007-01-01,1,1,0,0,1.0,0.0,0.0,1,1.0,0.006286031004186631,0.04793689957076018,0.9457770694250529
2007-01-02,2,2,0,0,1.0,0.0,0.0,2,1.0,0.008597588819510258,0.06140045647296031,0.9300019547075289
2007-01-03,1,1,0,0,1.0,0.0,0.0,1,1.0,0.010909146634833885,0.07486401337516044,0.9142268399900049
2007-01-06,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0036156144116554147,0.19323718296823958,0.8031472026201053
2007-01-07,1,1,0,0,1.0,0.0,0.0,1,1.0,0.0036156144116554147,0.19323718296823958,0.8031472026201053
2007-01-08,2,2,0,0,1.0,0.0,0.0,2,1.0,0.011744109243845516,0.24450995615015525,0.7437459346059989
2007-01-09,23,22,0,1,0.9565217391304348,0.0,0.043478260869565216,22,0.9565217391304348,0.007664341592633128,0.16924088008372348,0.8230947783236432
2007-01-10,28,26,0,2,0.9285714285714286,0.0,0.07142857142857142,26,0.9285714285714286,0.009805530864228803,0.22610310036312262,0.7640913687726485
2007-01-11,7,6,0,1,0.8571428571428571,0.0,0.14285714285714285,6,0.8571428571428571,0.005155142935425348,0.30473235438665347,0.6901125026779216
2007-01-12,6,6,0,0,1.0,0.0,0.0,6,1.0,0.012080256841526854,0.12252350406884742,0.8653962390896259
2007-01-13,1,1,0,0,1.0,0.0,0.0,1,1.0,0.014426768447440064,0.1157713801522511,0.8698018514003102
2007-01-15,3,3,0,0,1.0,0.0,0.0,3,1.0,0.012044426351045684,0.20060964704714665,0.7873459266018076
2007-01-16,2,2,0,0,1.0,0.0,0.0,2,1.0,0.007397232166740269,0.08738841890305685,0.9052143489302026
2007-01-17,10,10,0,0,1.0,0.0,0.0,10,1.0,0.004428815851296923,0.08291234948566552,0.9126588346630372
2007-01-18,25,23,0,2,0.92,0.0,0.08,23,0.92,0.008667137882158303,0.11416450010731825,0.8771683620105232
2007-01-19,2,2,0,0,1.0,0.0,0.0,2,1.0,0.004044939391343605,0.08671657871796323,0.9092384818906936
2007-01-22,1,1,0,0,1.0,0.0,0.0,1,1.0,0.010886295807822634,0.05210687466109509,0.937006829531081
2007-01-23,5,5,0,0,1.0,0.0,0.0,5,1.0,0.019027318388969434,0.15794087996067044,0.8230318016503603
