expirationDate,optionType,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
2026-01-16,call,AAPL260116C00265000,2025-12-09 20:59:19+00:00,265.0,16.4,16.35,16.55,-0.6000004,-3.529414,393.0,33424,0.26050544189453123,True,REGULAR,USD
2026-01-16,call,AAPL260116C00270000,2025-12-09 20:58:17+00:00,270.0,12.6,12.6,12.8,-0.4499998,-3.4482744,284.0,86258,0.245124736328125,True,REGULAR,USD
2026-01-16,call,AAPL260116C00275000,2025-12-09 20:59:19+00:00,275.0,9.37,9.3,9.5,-0.3800001,-3.897437,1405.0,18933,0.23236851623535154,True,REGULAR,USD
2026-01-16,call,AAPL260116C00280000,2025-12-09 20:58:48+00:00,280.0,6.55,6.6,6.7,-0.5499997,-7.7464747,2565.0,40535,0.2210771252441406,False,REGULAR,USD
2026-01-16,call,AAPL260116C00285000,2025-12-09 20:59:44+00:00,285.0,4.5,4.45,4.6,-0.3000002,-6.250004,3764.0,28302,0.21558401611328126,False,REGULAR,USD
2026-01-16,call,AAPL260116C00290000,2025-12-09 20:59:48+00:00,290.0,2.93,2.9,2.98,-0.26999998,-8.437499,2699.0,51283,0.20996883789062498,False,REGULAR,USD
2026-01-16,call,AAPL260116C00295000,2025-12-09 20:58:29+00:00,295.0,1.83,1.82,1.88,-0.17999995,-8.955221,1710.0,19359,0.2074053869628906,False,REGULAR,USD
2026-01-16,call,AAPL260116C00300000,2025-12-09 20:59:59+00:00,300.0,1.14,1.13,1.15,-0.120000005,-9.523809,4703.0,59063,0.20618469604492184,False,REGULAR,USD
2026-01-16,call,AAPL260116C00305000,2025-12-09 20:46:52+00:00,305.0,0.71,0.69,0.73,-0.050000012,-6.5789485,579.0,12132,0.20911435424804684,False,REGULAR,USD
2026-01-16,call,AAPL260116C00310000,2025-12-09 20:59:55+00:00,310.0,0.44,0.42,0.44,-0.050000012,-10.204083,659.0,56697,0.2104571142578125,False,REGULAR,USD
2026-01-16,call,AAPL260116C00315000,2025-12-09 20:52:30+00:00,315.0,0.27,0.26,0.28,-0.03999999,-12.903223,753.0,11442,0.2148516015625,False,REGULAR,USD
2026-01-16,call,AAPL260116C00320000,2025-12-09 20:57:10+00:00,320.0,0.17,0.16,0.18,-0.030000001,-15.0,137.0,14004,0.2192460888671875,False,REGULAR,USD
2026-01-16,call,AAPL260116C00325000,2025-12-09 19:17:51+00:00,325.0,0.11,0.11,0.12,-0.009999998,-8.333331,64.0,2902,0.22510540527343748,False,REGULAR,USD
2026-01-16,call,AAPL260116C00330000,2025-12-09 20:52:30+00:00,330.0,0.08,0.07,0.09,-0.020000003,-20.000002,33.0,9153,0.23438265625,False,REGULAR,USD
2026-01-16,call,AAPL260116C00335000,2025-12-09 17:40:04+00:00,335.0,0.06,0.04,0.07,-0.010000002,-14.285716,7.0,441,0.243171630859375,False,REGULAR,USD
2026-01-16,call,AAPL260116C00340000,2025-12-09 19:19:36+00:00,340.0,0.03,0.03,0.05,-0.020000001,-40.000004,3.0,4831,0.2500075,False,REGULAR,USD
2026-01-16,call,AAPL260116C00350000,2025-12-09 20:56:55+00:00,350.0,0.03,0.02,0.03,0.01,50.0,353.0,12190,0.26563234375,False,REGULAR,USD
2026-01-16,call,AAPL260116C00360000,2025-12-08 20:26:36+00:00,360.0,0.02,0.0,0.06,0.0,0.0,5.0,2445,0.31641308593749995,False,REGULAR,USD
2026-01-16,call,AAPL260116C00370000,2025-12-05 16:34:54+00:00,370.0,0.01,0.01,0.02,0.0,0.0,14.0,3182,0.3086006640625,False,REGULAR,USD
2026-01-16,call,AAPL260116C00380000,2025-12-08 20:48:15+00:00,380.0,0.01,0.0,0.04,0.0,0.0,547.0,8090,0.35742830078125,False,REGULAR,USD
2026-01-16,call,AAPL260116C00390000,2025-12-08 18:32:36+00:00,390.0,0.01,0.0,0.01,0.0,0.0,890.0,14681,0.335944140625,False,REGULAR,USD
2026-01-16,call,AAPL260116C00400000,2025-12-04 17:32:10+00:00,400.0,0.01,0.0,0.05,0.0,0.0,2.0,772,0.41797457031249996,False,REGULAR,USD
2026-01-16,call,AAPL260116C00410000,2025-12-03 14:30:04+00:00,410.0,0.01,0.0,0.06,0.0,0.0,5.0,297,0.45117736328125,False,REGULAR,USD
2026-01-16,call,AAPL260116C00420000,2025-12-01 20:37:09+00:00,420.0,0.01,0.0,0.08,0.0,0.0,20.0,1650,0.4892629199218751,False,REGULAR,USD
2026-01-16,call,AAPL260116C00430000,2025-12-02 20:53:02+00:00,430.0,0.01,0.0,0.21,0.0,0.0,1.0,720,0.5283250292968751,False,REGULAR,USD
2026-01-16,call,AAPL260116C00440000,2025-12-01 14:34:10+00:00,440.0,0.01,0.0,0.25,0.0,0.0,36.0,4084,0.5634809277343751,False,REGULAR,USD
2026-01-16,call,AAPL260116C00450000,2025-12-09 14:30:00+00:00,450.0,0.01,0.0,0.01,0.0,0.0,500.0,1216,0.46094289062500005,False,REGULAR,USD
2026-01-16,put,AAPL260116P00005000,2025-11-10 15:08:41+00:00,5.0,0.01,0.0,0.01,0.0,0.0,1.0,13664,3.750000625,False,REGULAR,USD
2026-01-16,put,AAPL260116P00010000,2025-07-25 18:31:23+00:00,10.0,0.01,0.0,0.02,0.0,0.0,1.0,2191,3.1875020312499998,False,REGULAR,USD
2026-01-16,put,AAPL260116P00015000,2025-10-16 15:31:09+00:00,15.0,0.01,0.0,0.08,0.0,0.0,1.0,128,3.1406271484375,False,REGULAR,USD
2026-01-16,put,AAPL260116P00020000,2025-09-11 13:56:00+00:00,20.0,0.01,0.0,0.01,0.0,0.0,1.0,520,2.3750040624999995,False,REGULAR,USD
2026-01-16,put,AAPL260116P00025000,2025-11-10 19:16:22+00:00,25.0,0.01,0.0,0.01,0.0,0.0,7.0,17,2.1875045312499997,False,REGULAR,USD
2026-01-16,put,AAPL260116P00030000,2025-08-12 19:28:51+00:00,30.0,0.01,0.0,0.0,0.0,0.0,3.0,2367,0.500005,False,REGULAR,USD
2026-01-16,put,AAPL260116P00035000,2025-07-25 19:45:13+00:00,35.0,0.01,0.0,0.02,0.0,0.0,10.0,152,1.96875015625,False,REGULAR,USD
2026-01-16,put,AAPL260116P00040000,2025-08-27 18:51:39+00:00,40.0,0.01,0.0,0.1,0.0,0.0,5.0,1016,2.1015672460937496,False,REGULAR,USD
2026-01-16,put,AAPL260116P00045000,2025-10-13 13:35:53+00:00,45.0,0.02,0.0,0.06,0.0,0.0,1.0,2381,1.8828130859374999,False,REGULAR,USD
2026-01-16,put,AAPL260116P00050000,2025-10-22 15:55:53+00:00,50.0,0.01,0.0,0.01,0.0,0.0,1.0,6165,1.5312523437499999,False,REGULAR,USD
2026-01-16,put,AAPL260116P00055000,2025-11-20 14:30:09+00:00,55.0,0.01,0.0,0.21,0.0,0.0,1.0,866,1.8984380078125,False,REGULAR,USD
2026-01-16,put,AAPL260116P00060000,2025-11-04 16:26:37+00:00,60.0,0.01,0.0,0.1,0.0,0.0,10.0,1808,1.6640641796875002,False,REGULAR,USD
2026-01-16,put,AAPL260116P00065000,2025-10-09 19:42:03+00:00,65.0,0.01,0.0,0.01,0.0,0.0,1.0,5734,1.3125034374999998,False,REGULAR,USD
2026-01-16,put,AAPL260116P00070000,2025-11-06 16:12:02+00:00,70.0,0.01,0.0,0.21,0.0,0.0,1.0,2823,1.62109564453125,False,REGULAR,USD
2026-01-16,put,AAPL260116P00075000,2025-12-02 17:08:41+00:00,75.0,0.01,0.0,0.01,0.0,0.0,29.0,3753,1.1875040625,False,REGULAR,USD
2026-01-16,put,AAPL260116P00080000,2025-12-02 17:08:37+00:00,80.0,0.01,0.0,0.02,0.0,0.0,33.0,2477,1.1875040625,False,REGULAR,USD
2026-01-16,put,AAPL260116P00085000,2025-11-04 19:41:03+00:00,85.0,0.01,0.0,0.13,0.0,0.0,6.0,1799,1.3281283593749997,False,REGULAR,USD
2026-01-16,put,AAPL260116P00090000,2025-12-02 18:12:48+00:00,90.0,0.01,0.0,0.01,0.0,0.0,50.0,1910,1.0312548437500002,False,REGULAR,USD
2026-01-16,put,AAPL260116P00095000,2025-11-28 17:52:38+00:00,95.0,0.01,0.0,0.05,0.0,0.0,3.0,6035,1.1015669921875002,False,REGULAR,USD
2026-01-16,put,AAPL260116P00100000,2025-12-08 19:10:49+00:00,100.0,0.01,0.0,0.01,0.0,0.0,1.0,6926,0.937500625,False,REGULAR,USD
2026-01-16,put,AAPL260116P00105000,2025-12-02 17:08:11+00:00,105.0,0.01,0.0,0.21,0.0,0.0,32.0,5273,1.16016044921875,False,REGULAR,USD
2026-01-16,put,AAPL260116P00110000,2025-11-28 17:43:16+00:00,110.0,0.01,0.0,0.21,0.0,0.0,7.0,2928,1.1054732226562503,False,REGULAR,USD
2026-01-16,put,AAPL260116P00115000,2025-12-01 14:44:24+00:00,115.0,0.01,0.0,0.21,0.0,0.0,1.0,1349,1.056645341796875,False,REGULAR,USD
2026-01-16,put,AAPL260116P00120000,2025-12-03 17:52:54+00:00,120.0,0.01,0.0,0.21,0.0,0.0,1.0,3596,1.0078174609375,False,REGULAR,USD
2026-01-16,put,AAPL260116P00125000,2025-12-04 20:27:01+00:00,125.0,0.01,0.0,0.21,0.0,0.0,5.0,3277,0.96289099609375,False,REGULAR,USD
2026-01-16,put,AAPL260116P00130000,2025-12-03 17:53:01+00:00,130.0,0.01,0.0,0.15,0.0,0.0,13.0,9383,0.88476677734375,False,REGULAR,USD
2026-01-16,put,AAPL260116P00135000,2025-12-08 19:21:22+00:00,135.0,0.01,0.0,0.05,0.0,0.0,20.0,4028,0.7578149218750001,False,REGULAR,USD
2026-01-16,put,AAPL260116P00140000,2025-12-08 15:53:20+00:00,140.0,0.01,0.0,0.21,0.0,0.0,45.0,4248,0.8339860351562498,False,REGULAR,USD
2026-01-16,put,AAPL260116P00145000,2025-12-09 15:03:37+00:00,145.0,0.01,0.0,0.01,0.0,0.0,5.0,4552,0.5937540625000001,False,REGULAR,USD
2026-01-16,put,AAPL260116P00150000,2025-12-09 18:15:57+00:00,150.0,0.01,0.01,0.02,-0.01,-50.0,15.0,63357,0.6250037500000001,False,REGULAR,USD
2026-01-16,put,AAPL260116P00155000,2025-12-09 18:06:47+00:00,155.0,0.01,0.01,0.07,-0.01,-50.0,5.0,6147,0.648441015625,False,REGULAR,USD
2026-01-16,put,AAPL260116P00160000,2025-12-09 16:32:37+00:00,160.0,0.01,0.0,0.22,-0.01,-50.0,16.0,14556,0.68555001953125,False,REGULAR,USD
2026-01-16,put,AAPL260116P00165000,2025-12-09 20:36:17+00:00,165.0,0.01,0.01,0.22,-0.01,-50.0,37.0,14880,0.6543003320312502,False,REGULAR,USD
2026-01-16,put,AAPL260116P00170000,2025-12-08 20:43:12+00:00,170.0,0.01,0.01,0.07,0.0,0.0,9.0,27493,0.5507857421875001,False,REGULAR,USD
2026-01-16,put,AAPL260116P00175000,2025-12-09 17:12:44+00:00,175.0,0.01,0.01,0.05,0.0,0.0,19.0,25034,0.507817421875,False,REGULAR,USD
2026-01-16,put,AAPL260116P00180000,2025-12-09 20:36:17+00:00,180.0,0.03,0.01,0.1,0.0,0.0,6.0,61400,0.5097705273437501,False,REGULAR,USD
2026-01-16,put,AAPL260116P00185000,2025-12-09 20:36:17+00:00,185.0,0.03,0.02,0.08,0.0,0.0,97.0,16803,0.500005,False,REGULAR,USD
2026-01-16,put,AAPL260116P00190000,2025-12-09 15:45:55+00:00,190.0,0.02,0.02,0.2,-0.02,-50.0,4.0,16457,0.5283250292968751,False,REGULAR,USD
2026-01-16,put,AAPL260116P00195000,2025-12-09 20:36:17+00:00,195.0,0.04,0.03,0.05,-0.010000002,-20.000002,11.0,17963,0.41797457031249996,False,REGULAR,USD
2026-01-16,put,AAPL260116P00200000,2025-12-09 20:39:46+00:00,200.0,0.06,0.05,0.13,-0.010000002,-14.285716,862.0,43728,0.437505625,False,REGULAR,USD
2026-01-16,put,AAPL260116P00205000,2025-12-09 19:11:18+00:00,205.0,0.06,0.06,0.08,-0.02,-25.0,20.0,15389,0.383795224609375,False,REGULAR,USD
2026-01-16,put,AAPL260116P00210000,2025-12-09 20:38:43+00:00,210.0,0.09,0.08,0.09,-0.009999998,-9.999997,237.0,35652,0.36133451171875,False,REGULAR,USD
2026-01-16,put,AAPL260116P00215000,2025-12-09 20:36:17+00:00,215.0,0.1,0.11,0.13,-0.019999996,-16.666662,22.0,17330,0.3505924316406249,False,REGULAR,USD
2026-01-16,put,AAPL260116P00220000,2025-12-09 20:44:43+00:00,220.0,0.15,0.15,0.16,-0.019999996,-11.764703,5090.0,24562,0.3320379296875,False,REGULAR,USD
2026-01-16,put,AAPL260116P00225000,2025-12-09 20:39:05+00:00,225.0,0.19,0.2,0.22,-0.010000005,-5.0000024,154.0,14839,0.3188544677734374,False,REGULAR,USD
2026-01-16,put,AAPL260116P00230000,2025-12-09 20:47:28+00:00,230.0,0.25,0.26,0.29,-0.03999999,-13.7931,1544.0,26065,0.30322962402343745,False,REGULAR,USD
2026-01-16,put,AAPL260116P00235000,2025-12-09 20:52:30+00:00,235.0,0.34,0.36,0.38,-0.030000001,-8.108108,228.0,15538,0.2873606420898437,False,REGULAR,USD
2026-01-16,put,AAPL260116P00240000,2025-12-09 20:52:30+00:00,240.0,0.48,0.49,0.51,-0.030000001,-5.882353,482.0,21763,0.2722240747070312,False,REGULAR,USD
2026-01-16,put,AAPL260116P00245000,2025-12-09 20:21:58+00:00,245.0,0.61,0.67,0.7,-0.120000005,-16.438356,236.0,12386,0.2580640600585938,False,REGULAR,USD
2026-01-16,put,AAPL260116P00250000,2025-12-09 20:49:11+00:00,250.0,0.96,0.93,0.98,-0.02000004,-2.0408204,650.0,28292,0.24488059814453128,False,REGULAR,USD
2026-01-16,put,AAPL260116P00255000,2025-12-09 20:54:40+00:00,255.0,1.33,1.35,1.39,-0.06999993,-4.999995,388.0,12899,0.23236851623535154,False,REGULAR,USD
2026-01-16,put,AAPL260116P00260000,2025-12-09 20:58:23+00:00,260.0,2.0,1.93,1.99,0.00999999,0.5025121,1226.0,18610,0.22071091796874998,False,REGULAR,USD
2026-01-16,put,AAPL260116P00265000,2025-12-09 20:56:09+00:00,265.0,2.85,2.77,2.87,0.06999993,2.5179832,1035.0,13019,0.21009090698242186,False,REGULAR,USD
2026-01-16,put,AAPL260116P00270000,2025-12-09 20:58:48+00:00,270.0,4.15,4.05,4.15,0.1500001,3.7500024,1694.0,18155,0.20117986328124998,False,REGULAR,USD
2026-01-16,put,AAPL260116P00275000,2025-12-09 20:59:05+00:00,275.0,5.85,5.7,5.85,0.19999981,3.5398195,11460.0,7842,0.19129226684570313,False,REGULAR,USD
2026-01-16,put,AAPL260116P00280000,2025-12-09 20:59:51+00:00,280.0,8.1,8.0,8.15,0.20000029,2.531649,1577.0,5390,0.1829915686035156,True,REGULAR,USD
2026-01-16,put,AAPL260116P00285000,2025-12-09 20:57:47+00:00,285.0,10.95,10.85,11.1,0.05000019,0.45871738,359.0,5928,0.17603363037109376,True,REGULAR,USD
2026-01-16,put,AAPL260116P00290000,2025-12-09 20:24:34+00:00,290.0,14.05,14.15,14.65,-0.5,-3.4364262,138.0,1312,0.16938086486816406,True,REGULAR,USD
2026-01-16,put,AAPL260116P00295000,2025-12-09 19:24:07+00:00,295.0,17.18,18.35,18.7,-1.1199989,-6.120213,58.0,1116,0.16156844299316403,True,REGULAR,USD
2026-01-16,put,AAPL260116P00300000,2025-12-09 19:26:09+00:00,300.0,21.65,22.75,23.2,-1.1499996,-5.043858,4.0,1172,0.15601429931640626,True,REGULAR,USD
2026-01-16,put,AAPL260116P00305000,2025-12-08 20:35:21+00:00,305.0,28.25,27.15,28.55,0.0,0.0,2.0,489,0.2093584924316406,True,REGULAR,USD
2026-01-16,put,AAPL260116P00310000,2025-12-09 20:00:30+00:00,310.0,32.25,32.2,34.15,-0.5699997,-1.736745,6.0,27,0.27423821472167964,True,REGULAR,USD
2026-01-16,put,AAPL260116P00315000,2025-12-04 19:30:31+00:00,315.0,36.1,36.6,39.2,0.0,0.0,1.0,0,0.3045723840332031,True,REGULAR,USD
2026-01-16,put,AAPL260116P00320000,2025-12-04 20:58:13+00:00,320.0,39.8,41.7,44.1,0.0,0.0,1.0,1,0.32483585327148434,True,REGULAR,USD
2026-01-16,put,AAPL260116P00325000,2025-12-04 20:58:13+00:00,325.0,44.82,46.65,49.2,0.0,0.0,,0,0.3566958862304687,True,REGULAR,USD
2026-01-16,put,AAPL260116P00330000,2025-12-04 20:58:13+00:00,330.0,48.73,51.7,54.1,0.0,0.0,1.0,0,0.3745179736328125,True,REGULAR,USD
2026-01-16,put,AAPL260116P00335000,2025-12-04 20:58:13+00:00,335.0,53.75,56.6,59.15,0.0,0.0,1.0,0,0.4018614501953125,True,REGULAR,USD
2026-01-16,put,AAPL260116P00340000,2025-12-03 18:09:04+00:00,340.0,54.5,61.7,64.1,0.0,0.0,2.0,0,0.4211483666992188,True,REGULAR,USD
2026-01-16,put,AAPL260116P00350000,2025-09-22 19:06:30+00:00,350.0,94.24,76.4,78.9,0.0,0.0,25.0,0,0.6629672375488282,True,REGULAR,USD
2026-01-16,put,AAPL260116P00360000,2025-12-04 20:00:36+00:00,360.0,81.35,81.7,84.1,0.0,0.0,22.0,3,0.5073291455078125,True,REGULAR,USD
2026-01-16,put,AAPL260116P00370000,2025-12-01 20:54:07+00:00,370.0,86.57,91.7,94.1,0.0,0.0,2.0,0,0.5473678076171876,True,REGULAR,USD
2026-01-16,put,AAPL260116P00390000,2025-11-13 17:07:27+00:00,390.0,116.3,111.7,114.1,0.0,0.0,14.0,0,0.6223182299804688,True,REGULAR,USD
2026-01-16,put,AAPL260116P00400000,2025-12-01 20:48:24+00:00,400.0,117.67,121.7,124.1,0.0,0.0,4.0,0,0.6577182666015625,True,REGULAR,USD
2026-01-16,put,AAPL260116P00410000,2025-12-03 19:42:33+00:00,410.0,125.3,131.65,134.1,0.0,0.0,2.0,0,0.6916534741210938,True,REGULAR,USD
2026-01-16,put,AAPL260116P00420000,2025-12-04 20:58:13+00:00,420.0,138.75,141.65,144.1,0.0,0.0,,2,0.724490059814453,True,REGULAR,USD
2026-01-16,put,AAPL260116P00430000,2025-12-04 20:58:13+00:00,430.0,148.77,151.65,153.65,0.0,0.0,,0,0.70117486328125,True,REGULAR,USD
2026-01-23,call,AAPL260123C00215000,2025-12-04 18:41:12+00:00,215.0,66.61,62.3,64.85,0.0,0.0,,2,0.582889913330078,True,REGULAR,USD
2026-01-23,call,AAPL260123C00230000,2025-12-08 16:00:40+00:00,230.0,48.85,47.45,49.85,0.0,0.0,6.0,8,0.4639946179199219,True,REGULAR,USD
2026-01-23,call,AAPL260123C00240000,2025-12-09 17:09:01+00:00,240.0,40.5,37.45,41.25,1.0400009,2.6355827,521.0,3,0.44788149780273434,True,REGULAR,USD
2026-01-23,call,AAPL260123C00245000,2025-12-08 17:54:04+00:00,245.0,35.08,34.15,36.1,0.5700035,1.6517054,1.0,205,0.3996642065429688,True,REGULAR,USD
2026-01-23,call,AAPL260123C00250000,2025-12-09 20:35:56+00:00,250.0,30.45,29.55,31.35,0.95000076,3.2203417,5.0,5,0.3667055517578125,True,REGULAR,USD
2026-01-23,call,AAPL260123C00255000,2025-12-04 18:11:11+00:00,255.0,28.08,25.05,26.8,0.0,0.0,,6,0.33887379882812496,True,REGULAR,USD
2026-01-23,call,AAPL260123C00265000,2025-12-09 18:13:54+00:00,265.0,17.95,16.75,17.35,0.8500004,4.9707623,8.0,14,0.26352665191650393,True,REGULAR,USD
2026-01-23,call,AAPL260123C00270000,2025-12-09 20:42:06+00:00,270.0,13.7,13.25,14.4,-0.11000061,-0.79652864,46.0,14,0.26892820922851557,True,REGULAR,USD
2026-01-23,call,AAPL260123C00275000,2025-12-09 20:52:34+00:00,275.0,10.15,10.0,10.3,0.03999996,0.3956475,83.0,70,0.23450472534179687,True,REGULAR,USD
2026-01-23,call,AAPL260123C00280000,2025-12-09 20:58:59+00:00,280.0,7.35,7.3,8.2,-0.3499999,-4.5454535,181.0,109,0.24192042266845704,False,REGULAR,USD
2026-01-23,call,AAPL260123C00285000,2025-12-09 20:59:35+00:00,285.0,5.2,5.05,5.7,-0.23000002,-4.235728,288.0,641,0.22809609802246095,False,REGULAR,USD
2026-01-23,call,AAPL260123C00290000,2025-12-09 20:42:12+00:00,290.0,3.58,3.0,3.65,-0.120000124,-3.2432466,94.0,232,0.2136919451904297,False,REGULAR,USD
2026-01-23,call,AAPL260123C00295000,2025-12-09 20:14:08+00:00,295.0,2.38,1.97,2.37,-0.13999987,-5.55555,141.0,407,0.20880918151855465,False,REGULAR,USD
2026-01-23,call,AAPL260123C00300000,2025-12-09 20:53:27+00:00,300.0,1.49,1.44,1.55,-0.13,-8.024692,170.0,210,0.20819883605957026,False,REGULAR,USD
2026-01-23,call,AAPL260123C00305000,2025-12-09 20:47:41+00:00,305.0,0.95,0.89,1.09,-0.089999974,-8.653844,92.0,43,0.21363091064453127,False,REGULAR,USD
2026-01-23,call,AAPL260123C00310000,2025-12-09 17:55:56+00:00,310.0,0.63,0.55,0.86,-0.07999998,-11.267603,405.0,163,0.22522747436523435,False,REGULAR,USD
2026-01-23,put,AAPL260123P00185000,2025-12-05 15:53:15+00:00,185.0,0.07,0.0,0.29,0.0,0.0,1.0,1,0.5449264257812501,False,REGULAR,USD
2026-01-23,put,AAPL260123P00210000,2025-12-08 19:22:23+00:00,210.0,0.15,0.09,0.38,0.0,0.0,1.0,7,0.40991801025390623,False,REGULAR,USD
2026-01-23,put,AAPL260123P00220000,2025-12-05 14:58:12+00:00,220.0,0.2,0.0,0.47,0.0,0.0,2.0,33,0.36426416992187505,False,REGULAR,USD
2026-01-23,put,AAPL260123P00245000,2025-12-09 20:11:45+00:00,245.0,0.79,0.64,1.22,-0.120000005,-13.186812,31.0,45,0.27332269653320307,False,REGULAR,USD
2026-01-23,put,AAPL260123P00250000,2025-12-09 20:12:18+00:00,250.0,1.12,0.9,1.27,-0.08000004,-6.6666694,47.0,24,0.24231714721679687,False,REGULAR,USD
2026-01-23,put,AAPL260123P00255000,2025-12-09 20:34:24+00:00,255.0,1.69,1.44,2.03,0.0200001,1.1976109,236.0,35,0.24286645812988278,False,REGULAR,USD
2026-01-23,put,AAPL260123P00260000,2025-12-09 20:52:39+00:00,260.0,2.32,2.2,2.46,-0.00999999,-0.42918417,256.0,117,0.22095505615234373,False,REGULAR,USD
2026-01-23,put,AAPL260123P00265000,2025-12-09 20:56:04+00:00,265.0,3.3,2.91,3.45,-0.25,-7.0422535,305.0,139,0.21186090881347652,False,REGULAR,USD
2026-01-23,put,AAPL260123P00270000,2025-12-09 20:03:47+00:00,270.0,4.3,4.15,4.75,-0.099999905,-2.272725,46.0,51,0.20194279510498048,False,REGULAR,USD
2026-01-23,put,AAPL260123P00275000,2025-12-09 20:40:04+00:00,275.0,6.0,5.85,7.45,-0.9000001,-13.043479,126.0,54,0.21735401794433595,False,REGULAR,USD
2026-01-23,put,AAPL260123P00280000,2025-12-09 19:48:54+00:00,280.0,8.03,8.15,8.8,-0.97000027,-10.7777815,30.0,53,0.18518881225585934,True,REGULAR,USD
2026-01-23,put,AAPL260123P00285000,2025-12-08 18:35:41+00:00,285.0,10.9,11.15,12.5,-1.25,-10.288066,4.0,28,0.20078313873291015,True,REGULAR,USD
2026-01-23,put,AAPL260123P00300000,2025-12-08 18:30:16+00:00,300.0,23.7,22.95,23.6,0.0,0.0,5.0,42,0.17054052124023442,True,REGULAR,USD
2026-01-23,put,AAPL260123P00305000,2025-12-05 15:43:03+00:00,305.0,24.89,26.0,29.35,0.0,0.0,1.0,1,0.23578645080566402,True,REGULAR,USD
2026-01-23,put,AAPL260123P00320000,2025-12-09 14:45:12+00:00,320.0,41.03,40.95,44.0,-1.0100021,-2.402479,40.0,0,0.2930978894042968,True,REGULAR,USD
2026-02-20,call,AAPL260220C00100000,2025-12-04 18:43:50+00:00,100.0,180.65,176.85,179.8,0.0,0.0,1.0,18,1.2280312036132814,True,REGULAR,USD
2026-02-20,call,AAPL260220C00105000,2025-12-01 20:40:34+00:00,105.0,177.65,171.95,174.85,0.0,0.0,1.0,2,1.1875040625,True,REGULAR,USD
2026-02-20,call,AAPL260220C00110000,2025-11-26 20:45:21+00:00,110.0,169.45,167.0,170.0,0.0,0.0,1.0,60,1.1518597094726561,True,REGULAR,USD
2026-02-20,call,AAPL260220C00115000,2025-11-26 20:45:21+00:00,115.0,164.48,161.95,164.9,0.0,0.0,3.0,2,1.0893600219726562,True,REGULAR,USD
2026-02-20,call,AAPL260220C00120000,2025-12-01 17:20:11+00:00,120.0,160.35,157.3,160.05,0.0,0.0,2.0,75,1.0783737487792968,True,REGULAR,USD
2026-02-20,call,AAPL260220C00125000,2025-12-05 18:32:27+00:00,125.0,155.3,151.35,155.15,0.0,0.0,1.0,27,0.9687503125,True,REGULAR,USD
2026-02-20,call,AAPL260220C00130000,2025-12-02 17:10:23+00:00,130.0,156.13,147.15,150.05,0.0,0.0,32.0,83,0.9760744580078126,True,REGULAR,USD
2026-02-20,call,AAPL260220C00135000,2025-12-01 15:12:13+00:00,135.0,143.6,142.2,145.1,0.0,0.0,8.0,11,0.9392095922851562,True,REGULAR,USD
2026-02-20,call,AAPL260220C00140000,2025-12-02 17:03:52+00:00,140.0,146.45,136.7,140.15,0.0,0.0,45.0,129,0.86914193359375,True,REGULAR,USD
2026-02-20,call,AAPL260220C00145000,2025-12-02 17:11:33+00:00,145.0,143.35,132.3,135.2,0.0,0.0,8.0,14,0.8684095190429688,True,REGULAR,USD
2026-02-20,call,AAPL260220C00150000,2025-12-08 15:08:24+00:00,150.0,129.1,126.65,130.25,0.0,0.0,1.0,113,0.7946797875976561,True,REGULAR,USD
2026-02-20,call,AAPL260220C00155000,2025-12-02 16:51:12+00:00,155.0,132.18,121.7,125.3,0.0,0.0,3.0,27,0.7634301000976562,True,REGULAR,USD
2026-02-20,call,AAPL260220C00160000,2025-12-03 15:40:59+00:00,160.0,128.25,117.05,120.35,0.0,0.0,9.0,153,0.7482935327148439,True,REGULAR,USD
2026-02-20,call,AAPL260220C00165000,2025-11-20 19:32:39+00:00,165.0,104.22,111.85,115.4,0.0,0.0,35.0,59,0.7050810742187501,True,REGULAR,USD
2026-02-20,call,AAPL260220C00170000,2025-11-25 14:36:56+00:00,170.0,112.12,106.9,110.5,0.0,0.0,1.0,128,0.6774934594726563,True,REGULAR,USD
2026-02-20,call,AAPL260220C00175000,2025-12-05 15:58:23+00:00,175.0,106.5,102.4,105.55,0.0,0.0,2.0,98,0.667239655761719,True,REGULAR,USD
2026-02-20,call,AAPL260220C00180000,2025-12-02 17:41:45+00:00,180.0,108.0,97.15,100.15,0.0,0.0,1.0,180,0.6059609716796877,True,REGULAR,USD
2026-02-20,call,AAPL260220C00185000,2025-12-09 14:48:34+00:00,185.0,95.75,92.15,95.7,2.2399979,2.3954635,10.0,171,0.5959513061523438,True,REGULAR,USD
2026-02-20,call,AAPL260220C00190000,2025-12-08 18:00:07+00:00,190.0,89.25,88.25,89.95,0.0,0.0,16.0,212,0.57617611328125,True,REGULAR,USD
2026-02-20,call,AAPL260220C00195000,2025-12-09 15:27:30+00:00,195.0,84.65,83.4,85.05,5.75,7.287706,1.0,426,0.5521285021972657,True,REGULAR,USD
2026-02-20,call,AAPL260220C00200000,2025-12-09 18:03:16+00:00,200.0,80.5,78.35,80.05,0.75,0.94043887,2.0,1404,0.5185595019531251,True,REGULAR,USD
2026-02-20,call,AAPL260220C00205000,2025-12-03 16:20:51+00:00,205.0,83.75,73.65,75.2,0.0,0.0,4.0,762,0.5004932763671875,True,REGULAR,USD
